humidity;mq5;mq7;temperature;alert;suspected_gas
64.0999984741211;408;118;20.399999618530277;0;Aucun
63.900001525878906;0;118;20.399999618530277;0;Aucun
64.0999984741211;0;117;20.399999618530277;0;Aucun
64.0999984741211;173;118;20.399999618530277;0;Aucun
64.0;0;118;20.399999618530277;0;Aucun
64.0;11;118;20.399999618530277;0;Aucun
64.0;98;118;20.399999618530277;0;Aucun
64.0999984741211;0;117;20.399999618530277;0;Aucun
64.0;0;118;20.399999618530277;0;Aucun
64.0999984741211;454;117;20.399999618530277;0;Aucun
64.19999694824219;463;117;20.399999618530277;0;Aucun
64.0999984741211;40;117;20.399999618530277;0;Aucun
64.0999984741211;211;117;20.399999618530277;0;Aucun
64.0999984741211;0;117;20.399999618530277;0;Aucun
64.0999984741211;462;117;20.5;0;Aucun
64.0;299;117;20.399999618530277;0;Aucun
63.900001525878906;0;117;20.399999618530277;0;Aucun
64.0999984741211;0;119;20.399999618530277;0;Aucun
64.0999984741211;459;119;20.399999618530277;0;Aucun
64.0999984741211;463;119;20.399999618530277;0;Aucun
64.0999984741211;0;119;20.399999618530277;0;Aucun
64.0999984741211;0;119;20.399999618530277;0;Aucun
64.0999984741211;137;105;20.399999618530277;0;Aucun
57.900001525878906;371;77;19.700000762939453;0;Aucun
58.09999847412109;385;77;19.700000762939453;0;Aucun
58.09999847412109;341;77;19.700000762939453;0;Aucun
58.20000076293945;432;77;19.700000762939453;0;Aucun
56.70000076293945;326;163;19.799999237060547;0;Aucun
56.70000076293945;248;446;19.799999237060547;1;CO
56.70000076293945;123;465;19.799999237060547;1;CO
56.59999847412109;455;450;19.799999237060547;1;CO
56.70000076293945;0;313;19.799999237060547;1;CO
56.70000076293945;361;278;19.799999237060547;0;Aucun
56.5;71;248;19.799999237060547;0;Aucun
56.70000076293945;0;232;19.799999237060547;0;Aucun
56.70000076293945;66;222;19.799999237060547;0;Aucun
56.59999847412109;292;213;19.799999237060547;0;Aucun
56.79999923706055;236;205;19.799999237060547;0;Aucun
56.5;5;316;19.799999237060547;1;CO
56.59999847412109;0;441;19.799999237060547;1;CO
56.5;0;262;19.799999237060547;0;Aucun
75.69999694824219;203;132;20.0;0;Aucun
75.69999694824219;155;132;20.0;0;Aucun
75.5999984741211;474;131;20.0;0;Aucun
75.5999984741211;96;130;20.0;0;Aucun
75.80000305175781;0;130;20.0;0;Aucun
75.5999984741211;150;130;20.0;0;Aucun
75.69999694824219;178;130;20.0;0;Aucun
75.69999694824219;466;130;20.0;0;Aucun
75.69999694824219;0;130;20.0;0;Aucun
75.5999984741211;53;129;20.0;0;Aucun
75.5999984741211;0;129;20.0;0;Aucun
75.5;461;129;20.0;0;Aucun
75.5999984741211;451;129;20.0;0;Aucun
70.5999984741211;0;97;21.600000381469727;0;Aucun
69.9000015258789;441;97;21.600000381469727;0;Aucun
69.69999694824219;63;97;21.700000762939453;0;Aucun
69.69999694824219;460;96;21.700000762939453;0;Aucun
76.19999694824219;464;96;25.0;0;Aucun
82.5;462;96;25.299999237060547;0;Aucun
88.0;0;96;26.100000381469727;0;Aucun
92.0;0;96;27.399999618530277;0;Aucun
94.4000015258789;463;96;26.5;0;Aucun
92.3000030517578;266;95;26.200000762939453;0;Aucun
91.3000030517578;0;93;26.0;0;Aucun
90.4000015258789;0;94;25.799999237060547;0;Aucun
87.4000015258789;81;89;25.299999237060547;0;Aucun
86.69999694824219;88;81;25.200000762939453;0;Aucun
85.9000015258789;90;86;25.100000381469727;0;Aucun
85.0;115;89;24.899999618530277;0;Aucun
83.5;206;90;24.700000762939453;0;Aucun
82.4000015258789;5;97;24.200000762939453;0;Aucun
82.19999694824219;231;98;24.100000381469727;0;Aucun
72.0999984741211;158;101;21.200000762939453;0;Aucun
72.19999694824219;305;101;21.200000762939453;0;Aucun
72.19999694824219;40;101;21.200000762939453;0;Aucun
72.19999694824219;300;101;21.100000381469727;0;Aucun
72.0999984741211;491;100;21.200000762939453;0;Aucun
71.19999694824219;460;113;21.0;0;Aucun
71.0;229;112;21.100000381469727;0;Aucun
70.9000015258789;441;111;21.100000381469727;0;Aucun
70.9000015258789;350;112;21.100000381469727;0;Aucun
70.9000015258789;466;111;21.100000381469727;0;Aucun
70.9000015258789;275;112;21.100000381469727;0;Aucun
70.80000305175781;404;112;21.100000381469727;0;Aucun
70.80000305175781;89;111;21.100000381469727;0;Aucun
70.69999694824219;0;110;21.100000381469727;0;Aucun
70.9000015258789;0;111;21.100000381469727;0;Aucun
70.69999694824219;0;111;21.100000381469727;0;Aucun
70.80000305175781;384;110;21.200000762939453;0;Aucun
70.69999694824219;436;109;21.200000762939453;0;Aucun
70.69999694824219;135;109;21.100000381469727;0;Aucun
70.69999694824219;478;109;21.100000381469727;0;Aucun
70.5999984741211;255;109;21.100000381469727;0;Aucun
70.69999694824219;0;109;21.200000762939453;0;Aucun
70.5999984741211;472;108;21.200000762939453;0;Aucun
70.5;0;108;21.200000762939453;0;Aucun
70.4000015258789;0;108;21.200000762939453;0;Aucun
67.19999694824219;151;109;22.399999618530277;0;Aucun
67.0999984741211;148;109;22.399999618530277;0;Aucun
67.0;147;109;22.399999618530277;0;Aucun
67.0;146;109;22.399999618530277;0;Aucun
66.5999984741211;143;108;22.5;0;Aucun
66.5;141;108;22.600000381469727;0;Aucun
66.5;139;108;22.600000381469727;0;Aucun
66.5;139;107;22.600000381469727;0;Aucun
66.4000015258789;138;107;22.600000381469727;0;Aucun
66.0;4;103;22.700000762939453;0;Aucun
65.80000305175781;87;104;22.700000762939453;0;Aucun
65.69999694824219;82;103;22.799999237060547;0;Aucun
65.69999694824219;0;107;22.799999237060547;0;Aucun
65.69999694824219;0;99;22.799999237060547;0;Aucun
61.5;0;90;24.0;0;Aucun
61.5;27;89;24.0;0;Aucun
61.5;0;90;24.0;0;Aucun
61.400001525878906;123;90;24.0;0;Aucun
61.400001525878906;439;90;24.0;0;Aucun
61.5;412;89;24.0;0;Aucun
61.400001525878906;410;89;24.0;0;Aucun
61.29999923706055;16;90;24.0;0;Aucun
61.29999923706055;370;89;24.0;0;Aucun
61.400001525878906;0;89;24.0;0;Aucun
61.20000076293945;0;90;24.0;0;Aucun
61.29999923706055;0;89;24.0;0;Aucun
61.29999923706055;471;89;24.0;0;Aucun
61.29999923706055;284;88;24.100000381469727;0;Aucun
61.29999923706055;465;89;24.0;0;Aucun
61.29999923706055;341;89;24.0;0;Aucun
61.20000076293945;332;89;24.0;0;Aucun
61.20000076293945;77;89;24.0;0;Aucun
61.09999847412109;0;89;24.100000381469727;0;Aucun
61.09999847412109;0;89;24.100000381469727;0;Aucun
61.20000076293945;10;89;24.100000381469727;0;Aucun
61.20000076293945;212;89;24.100000381469727;0;Aucun
61.20000076293945;212;89;24.100000381469727;0;Aucun
61.09999847412109;130;89;24.100000381469727;0;Aucun
61.0;0;89;24.100000381469727;0;Aucun
60.900001525878906;0;88;24.100000381469727;0;Aucun
61.0;104;88;24.100000381469727;0;Aucun
61.0;53;89;24.100000381469727;0;Aucun
60.900001525878906;459;88;24.100000381469727;0;Aucun
61.0;0;88;24.100000381469727;0;Aucun
61.0;0;89;24.100000381469727;0;Aucun
60.900001525878906;0;88;24.200000762939453;0;Aucun
61.0;117;88;24.100000381469727;0;Aucun
60.900001525878906;286;87;24.100000381469727;0;Aucun
60.900001525878906;125;88;24.200000762939453;0;Aucun
60.79999923706055;375;88;24.200000762939453;0;Aucun
60.79999923706055;474;87;24.200000762939453;0;Aucun
60.79999923706055;0;93;24.200000762939453;0;Aucun
60.70000076293945;47;92;24.200000762939453;0;Aucun
60.70000076293945;28;92;24.200000762939453;0;Aucun
60.70000076293945;246;92;24.200000762939453;0;Aucun
64.69999694824219;282;171;23.5;0;Aucun
64.80000305175781;472;171;23.5;0;Aucun
64.69999694824219;0;171;23.600000381469727;0;Aucun
64.69999694824219;0;171;23.600000381469727;0;Aucun
64.5999984741211;0;107;20.299999237060547;0;Aucun
64.69999694824219;0;107;20.299999237060547;0;Aucun
66.30000305175781;107;318;22.200000762939453;1;CO
66.5;320;290;22.200000762939453;0;Aucun
66.30000305175781;451;293;22.200000762939453;0;Aucun
66.19999694824219;201;283;22.200000762939453;0;Aucun
66.30000305175781;449;283;22.200000762939453;0;Aucun
66.30000305175781;196;284;22.200000762939453;0;Aucun
66.30000305175781;0;282;22.200000762939453;0;Aucun
66.30000305175781;76;283;22.200000762939453;0;Aucun
66.4000015258789;197;283;22.299999237060547;0;Aucun
66.30000305175781;454;280;22.200000762939453;0;Aucun
66.5;456;281;22.200000762939453;0;Aucun
66.5;452;280;22.200000762939453;0;Aucun
66.5;39;280;22.200000762939453;0;Aucun
66.4000015258789;188;282;22.200000762939453;0;Aucun
66.4000015258789;445;280;22.200000762939453;0;Aucun
66.4000015258789;426;281;22.200000762939453;0;Aucun
66.4000015258789;169;279;22.200000762939453;0;Aucun
66.5999984741211;459;281;22.200000762939453;0;Aucun
66.4000015258789;203;279;22.200000762939453;0;Aucun
66.4000015258789;0;280;22.200000762939453;0;Aucun
66.30000305175781;445;280;22.200000762939453;0;Aucun
66.19999694824219;10;280;22.200000762939453;0;Aucun
66.30000305175781;449;280;22.200000762939453;0;Aucun
66.19999694824219;448;279;22.299999237060547;0;Aucun
66.30000305175781;438;278;22.200000762939453;0;Aucun
66.5999984741211;452;279;22.200000762939453;0;Aucun
66.5999984741211;447;264;22.299999237060547;0;Aucun
66.69999694824219;179;267;22.200000762939453;0;Aucun
66.5;446;267;22.200000762939453;0;Aucun
66.5999984741211;458;267;22.200000762939453;0;Aucun
66.4000015258789;363;268;22.200000762939453;0;Aucun
66.30000305175781;452;268;22.200000762939453;0;Aucun
66.4000015258789;444;269;22.299999237060547;0;Aucun
66.5;447;269;22.299999237060547;0;Aucun
66.5;437;269;22.299999237060547;0;Aucun
66.5;0;269;22.299999237060547;0;Aucun
66.5;456;269;22.299999237060547;0;Aucun
66.4000015258789;182;269;22.299999237060547;0;Aucun
66.5;453;269;22.299999237060547;0;Aucun
66.5999984741211;0;269;22.299999237060547;0;Aucun
66.5;453;269;22.200000762939453;0;Aucun
66.5;28;269;22.299999237060547;0;Aucun
61.900001525878906;45;128;22.0;0;Aucun
60.70000076293945;355;128;22.100000381469727;0;Aucun
60.70000076293945;151;128;22.0;0;Aucun
60.70000076293945;470;129;22.100000381469727;0;Aucun
60.59999847412109;469;128;22.100000381469727;0;Aucun
60.59999847412109;390;128;22.100000381469727;0;Aucun
60.5;469;128;22.100000381469727;0;Aucun
60.5;372;128;22.100000381469727;0;Aucun
60.5;0;128;22.100000381469727;0;Aucun
60.5;171;127;22.100000381469727;0;Aucun
60.400001525878906;190;128;22.100000381469727;0;Aucun
60.5;263;127;22.100000381469727;0;Aucun
60.400001525878906;165;128;22.100000381469727;0;Aucun
60.400001525878906;0;128;22.100000381469727;0;Aucun
60.400001525878906;257;127;22.100000381469727;0;Aucun
60.400001525878906;107;128;22.200000762939453;0;Aucun
60.20000076293945;463;128;22.100000381469727;0;Aucun
60.20000076293945;456;128;22.200000762939453;0;Aucun
60.20000076293945;0;128;22.100000381469727;0;Aucun
60.09999847412109;464;128;22.200000762939453;0;Aucun
60.20000076293945;128;128;22.200000762939453;0;Aucun
60.20000076293945;468;128;22.200000762939453;0;Aucun
60.20000076293945;320;127;22.200000762939453;0;Aucun
60.09999847412109;235;127;22.200000762939453;0;Aucun
60.20000076293945;469;127;22.100000381469727;0;Aucun
60.0;453;127;22.200000762939453;0;Aucun
60.20000076293945;50;127;22.200000762939453;0;Aucun
73.69999694824219;211;130;23.299999237060547;0;Aucun
80.4000015258789;243;129;24.299999237060547;0;Aucun
86.5999984741211;100;128;26.100000381469727;0;Aucun
89.80000305175781;166;127;25.299999237060547;0;Aucun
93.9000015258789;177;128;26.200000762939453;0;Aucun
93.9000015258789;204;131;27.600000381469727;0;Aucun
92.6999969482422;130;147;27.100000381469727;0;Aucun
91.6999969482422;5;147;26.799999237060547;0;Aucun
90.5999984741211;196;154;28.200000762939453;0;Aucun
89.9000015258789;288;145;27.600000381469727;0;Aucun
88.19999694824219;115;145;26.899999618530277;0;Aucun
87.69999694824219;114;144;27.0;0;Aucun
86.80000305175781;108;141;26.399999618530277;0;Aucun
85.19999694824219;0;126;26.100000381469727;0;Aucun
84.0999984741211;154;129;25.899999618530277;0;Aucun
82.80000305175781;35;129;25.799999237060547;0;Aucun
82.0999984741211;246;127;25.700000762939453;0;Aucun
81.9000015258789;330;129;26.899999618530277;0;Aucun
83.5;50;130;27.299999237060547;0;Aucun
84.0999984741211;0;127;27.600000381469727;0;Aucun
83.30000305175781;432;127;27.200000762939453;0;Aucun
79.69999694824219;306;130;26.0;0;Aucun
79.5;171;127;25.899999618530277;0;Aucun
79.0;152;128;25.799999237060547;0;Aucun
78.5999984741211;0;127;25.700000762939453;0;Aucun
78.0999984741211;430;128;25.600000381469727;0;Aucun
77.9000015258789;0;127;25.5;0;Aucun
77.80000305175781;462;128;25.399999618530277;0;Aucun
78.19999694824219;317;128;25.299999237060547;0;Aucun
79.5999984741211;0;128;25.200000762939453;0;Aucun
84.0999984741211;360;128;24.899999618530277;0;Aucun
84.4000015258789;419;127;24.899999618530277;0;Aucun
84.19999694824219;401;127;24.799999237060547;0;Aucun
84.0;195;128;24.700000762939453;0;Aucun
83.69999694824219;0;128;24.700000762939453;0;Aucun
83.5999984741211;125;127;24.600000381469727;0;Aucun
83.0;165;128;24.5;0;Aucun
82.5999984741211;120;128;24.399999618530277;0;Aucun
82.5999984741211;0;128;24.299999237060547;0;Aucun
82.5999984741211;356;128;24.299999237060547;0;Aucun
82.5;467;128;24.200000762939453;0;Aucun
82.5;375;128;24.200000762939453;0;Aucun
82.5999984741211;461;128;24.100000381469727;0;Aucun
82.5;190;127;24.100000381469727;0;Aucun
82.5999984741211;76;127;24.0;0;Aucun
82.5;226;128;24.0;0;Aucun
82.69999694824219;47;127;23.799999237060547;0;Aucun
82.5;107;128;23.799999237060547;0;Aucun
82.5999984741211;452;127;23.700000762939453;0;Aucun
82.5;92;128;23.600000381469727;0;Aucun
67.69999694824219;480;132;22.0;0;Aucun
67.69999694824219;461;134;21.899999618530277;0;Aucun
67.69999694824219;0;132;22.0;0;Aucun
67.69999694824219;355;133;21.899999618530277;0;Aucun
67.69999694824219;459;132;22.0;0;Aucun
67.69999694824219;480;133;21.899999618530277;0;Aucun
67.69999694824219;457;133;22.0;0;Aucun
67.69999694824219;475;133;21.899999618530277;0;Aucun
67.5999984741211;0;133;22.0;0;Aucun
67.5;0;132;22.0;0;Aucun
67.5;481;132;22.0;0;Aucun
67.5999984741211;474;132;22.0;0;Aucun
67.5;0;132;22.0;0;Aucun
67.5;242;132;21.899999618530277;0;Aucun
67.4000015258789;475;132;22.0;0;Aucun
67.0999984741211;475;132;21.899999618530277;0;Aucun
67.19999694824219;0;132;22.0;0;Aucun
67.19999694824219;433;132;22.0;0;Aucun
67.30000305175781;430;131;22.0;0;Aucun
67.30000305175781;3;132;21.899999618530277;0;Aucun
67.30000305175781;0;131;22.0;0;Aucun
67.4000015258789;0;132;21.899999618530277;0;Aucun
67.5;249;132;22.0;0;Aucun
67.4000015258789;460;132;21.899999618530277;0;Aucun
67.5;104;132;22.0;0;Aucun
67.5;0;132;21.899999618530277;0;Aucun
67.5999984741211;443;132;21.899999618530277;0;Aucun
67.80000305175781;329;132;21.899999618530277;0;Aucun
67.80000305175781;0;132;22.0;0;Aucun
67.69999694824219;479;131;21.899999618530277;0;Aucun
67.69999694824219;0;132;21.899999618530277;0;Aucun
67.69999694824219;356;131;21.899999618530277;0;Aucun
67.5999984741211;480;132;21.899999618530277;0;Aucun
67.5999984741211;450;132;22.0;0;Aucun
67.5999984741211;474;131;21.899999618530277;0;Aucun
67.5;320;132;22.0;0;Aucun
67.5;445;131;21.899999618530277;0;Aucun
67.5999984741211;479;131;22.0;0;Aucun
67.5;0;131;21.899999618530277;0;Aucun
67.5;330;132;22.0;0;Aucun
67.4000015258789;0;131;22.0;0;Aucun
67.4000015258789;0;131;22.0;0;Aucun
67.4000015258789;55;131;22.0;0;Aucun
67.4000015258789;45;131;22.0;0;Aucun
67.5;319;131;22.0;0;Aucun
67.30000305175781;455;131;22.0;0;Aucun
67.4000015258789;336;131;22.0;0;Aucun
67.4000015258789;187;131;22.0;0;Aucun
67.4000015258789;231;131;21.899999618530277;0;Aucun
67.5;480;131;22.0;0;Aucun
67.5999984741211;475;131;22.0;0;Aucun
67.69999694824219;440;131;21.899999618530277;0;Aucun
67.69999694824219;21;131;22.0;0;Aucun
67.80000305175781;0;131;22.0;0;Aucun
67.69999694824219;206;131;22.0;0;Aucun
67.80000305175781;236;131;22.0;0;Aucun
67.80000305175781;0;131;22.0;0;Aucun
67.5999984741211;474;131;22.0;0;Aucun
67.69999694824219;9;131;22.0;0;Aucun
67.69999694824219;479;130;22.0;0;Aucun
67.5999984741211;203;131;22.0;0;Aucun
67.69999694824219;482;131;22.0;0;Aucun
67.5999984741211;344;130;22.0;0;Aucun
67.5999984741211;475;130;22.0;0;Aucun
67.5;0;131;22.0;0;Aucun
67.5;425;131;22.0;0;Aucun
67.5;170;131;22.0;0;Aucun
67.5999984741211;132;131;22.0;0;Aucun
67.5999984741211;136;131;22.0;0;Aucun
67.5999984741211;0;131;22.0;0;Aucun
67.5;53;131;22.0;0;Aucun
67.5;74;130;22.0;0;Aucun
67.4000015258789;474;130;22.0;0;Aucun
67.5;482;130;22.0;0;Aucun
67.30000305175781;92;131;22.0;0;Aucun
67.30000305175781;0;130;22.0;0;Aucun
67.5;480;130;22.0;0;Aucun
67.5;25;130;22.0;0;Aucun
67.5999984741211;0;130;22.0;0;Aucun
67.5999984741211;323;130;22.0;0;Aucun
67.69999694824219;0;131;22.0;0;Aucun
67.69999694824219;0;130;22.0;0;Aucun
67.5999984741211;479;130;22.0;0;Aucun
67.69999694824219;416;130;22.0;0;Aucun
67.69999694824219;469;130;22.0;0;Aucun
67.5999984741211;0;130;22.0;0;Aucun
67.80000305175781;0;130;22.0;0;Aucun
67.69999694824219;467;130;22.0;0;Aucun
67.69999694824219;0;130;22.0;0;Aucun
68.0999984741211;297;130;22.0;0;Aucun
68.19999694824219;101;130;22.0;0;Aucun
68.0;0;130;22.0;0;Aucun
67.9000015258789;0;130;22.0;0;Aucun
67.9000015258789;479;130;22.100000381469727;0;Aucun
65.0;27;326;23.399999618530277;1;CO
64.9000015258789;410;325;23.399999618530277;1;CO
64.80000305175781;0;325;23.399999618530277;1;CO
64.80000305175781;307;325;23.5;1;CO
64.80000305175781;29;325;23.399999618530277;1;CO
64.69999694824219;17;325;23.399999618530277;1;CO
66.80000305175781;110;324;23.399999618530277;1;CO
67.5999984741211;285;324;23.5;1;CO
67.9000015258789;151;324;23.399999618530277;1;CO
68.0;324;323;23.399999618530277;1;CO
67.9000015258789;341;324;23.399999618530277;1;CO
66.30000305175781;403;324;23.5;1;CO
66.19999694824219;363;322;23.5;1;CO
66.0999984741211;118;322;23.399999618530277;1;CO
67.5;235;322;23.5;1;CO
68.30000305175781;331;315;23.5;1;CO
68.30000305175781;476;314;23.5;1;CO
68.0;453;313;23.5;1;CO
66.69999694824219;456;313;23.5;1;CO
66.5;325;312;23.5;1;CO
66.30000305175781;448;312;23.5;1;CO
65.9000015258789;389;312;23.5;1;CO
65.9000015258789;207;311;23.5;1;CO
65.80000305175781;23;311;23.5;1;CO
63.5;46;249;24.799999237060547;0;Aucun
64.30000305175781;323;247;24.899999618530277;0;Aucun
63.20000076293945;479;247;24.899999618530277;0;Aucun
60.20000076293945;481;101;24.799999237060547;0;Aucun
60.29999923706055;489;100;24.799999237060547;0;Aucun
60.400001525878906;490;81;24.799999237060547;0;Aucun
60.5;490;66;24.799999237060547;0;Aucun
60.5;486;59;24.799999237060547;0;Aucun
60.70000076293945;488;90;24.799999237060547;0;Aucun
60.79999923706055;488;100;24.700000762939453;0;Aucun
60.900001525878906;487;85;24.799999237060547;0;Aucun
60.59999847412109;482;156;24.799999237060547;0;Aucun
60.29999923706055;481;156;24.700000762939453;0;Aucun
60.29999923706055;477;155;24.700000762939453;0;Aucun
60.09999847412109;477;154;24.799999237060547;0;Aucun
59.59999847412109;473;154;24.700000762939453;0;Aucun
59.59999847412109;471;153;24.700000762939453;0;Aucun
60.70000076293945;1023;154;24.799999237060547;1;CH4/LPG
60.70000076293945;691;149;24.799999237060547;1;CH4/LPG
60.59999847412109;668;149;24.899999618530277;1;CH4/LPG
60.0;1023;149;24.899999618530277;1;CH4/LPG
60.59999847412109;857;149;24.799999237060547;1;CH4/LPG
60.900001525878906;451;142;24.899999618530277;0;Aucun
61.09999847412109;432;265;24.799999237060547;0;Aucun
61.09999847412109;432;306;24.899999618530277;1;CO
61.0;690;358;24.899999618530277;1;Mélange (CH4/LPG + CO)
60.70000076293945;600;376;25.0;1;Mélange (CH4/LPG + CO)
60.400001525878906;563;334;24.899999618530277;1;Mélange (CH4/LPG + CO)
60.400001525878906;556;322;24.899999618530277;1;Mélange (CH4/LPG + CO)
59.79999923706055;513;284;25.0;0;Aucun
59.29999923706055;466;273;24.899999618530277;0;Aucun
59.400001525878906;404;269;24.899999618530277;0;Aucun
59.400001525878906;391;261;24.799999237060547;0;Aucun
59.400001525878906;441;259;24.799999237060547;0;Aucun
59.70000076293945;460;258;24.799999237060547;0;Aucun
59.900001525878906;460;256;24.799999237060547;0;Aucun
60.20000076293945;485;255;24.700000762939453;0;Aucun
60.5;554;253;24.700000762939453;1;CH4/LPG
61.0;600;246;24.700000762939453;1;CH4/LPG
60.79999923706055;1023;253;24.700000762939453;1;CH4/LPG
60.79999923706055;1023;243;24.700000762939453;1;CH4/LPG
60.59999847412109;678;239;24.799999237060547;1;CH4/LPG
60.70000076293945;547;236;24.799999237060547;0;Aucun
60.59999847412109;545;236;24.799999237060547;0;Aucun
60.70000076293945;545;235;24.799999237060547;0;Aucun
60.400001525878906;558;232;24.799999237060547;1;CH4/LPG
60.5;559;233;24.799999237060547;1;CH4/LPG
60.400001525878906;559;231;24.899999618530277;1;CH4/LPG
60.59999847412109;560;229;24.799999237060547;1;CH4/LPG
60.29999923706055;561;228;24.899999618530277;1;CH4/LPG
60.400001525878906;560;228;24.899999618530277;1;CH4/LPG
60.5;560;227;24.799999237060547;1;CH4/LPG
60.400001525878906;560;225;24.899999618530277;1;CH4/LPG
60.400001525878906;562;224;24.899999618530277;1;CH4/LPG
60.29999923706055;525;222;24.899999618530277;0;Aucun
61.09999847412109;561;221;24.899999618530277;1;CH4/LPG
61.20000076293945;565;221;24.899999618530277;1;CH4/LPG
61.29999923706055;565;221;24.899999618530277;1;CH4/LPG
61.400001525878906;564;220;25.0;1;CH4/LPG
61.400001525878906;560;217;25.100000381469727;1;CH4/LPG
61.09999847412109;557;217;25.200000762939453;1;CH4/LPG
60.79999923706055;547;211;25.200000762939453;0;Aucun
61.0;546;209;25.200000762939453;0;Aucun
62.09999847412109;541;204;25.200000762939453;0;Aucun
61.59999847412109;542;204;25.200000762939453;0;Aucun
70.69999694824219;413;139;22.700000762939453;0;Aucun
70.69999694824219;414;139;22.799999237060547;0;Aucun
70.5;412;139;22.799999237060547;0;Aucun
70.5999984741211;413;139;22.799999237060547;0;Aucun
70.5;413;139;22.700000762939453;0;Aucun
70.30000305175781;414;138;22.700000762939453;0;Aucun
70.4000015258789;412;138;22.700000762939453;0;Aucun
70.5;392;126;22.799999237060547;0;Aucun
70.5;391;126;22.799999237060547;0;Aucun
70.19999694824219;393;126;22.799999237060547;0;Aucun
70.4000015258789;392;126;22.899999618530277;0;Aucun
70.4000015258789;392;126;22.799999237060547;0;Aucun
70.4000015258789;391;126;22.899999618530277;0;Aucun
70.4000015258789;392;126;22.899999618530277;0;Aucun
70.30000305175781;392;126;22.799999237060547;0;Aucun
70.5;392;126;22.899999618530277;0;Aucun
70.5999984741211;392;125;22.799999237060547;0;Aucun
70.5999984741211;391;126;22.799999237060547;0;Aucun
70.4000015258789;391;125;22.799999237060547;0;Aucun
70.5;389;125;22.799999237060547;0;Aucun
70.4000015258789;392;125;22.899999618530277;0;Aucun
70.5;393;125;22.899999618530277;0;Aucun
70.4000015258789;391;125;22.899999618530277;0;Aucun
70.4000015258789;390;125;22.799999237060547;0;Aucun
70.5;391;125;22.899999618530277;0;Aucun
70.5;390;125;22.899999618530277;0;Aucun
70.5;390;125;22.899999618530277;0;Aucun
70.0999984741211;393;118;23.100000381469727;0;Aucun
70.0;393;118;23.100000381469727;0;Aucun
70.0;394;119;23.0;0;Aucun
70.0999984741211;392;119;23.100000381469727;0;Aucun
71.5;404;134;23.100000381469727;0;Aucun
71.30000305175781;407;135;23.200000762939453;0;Aucun
71.4000015258789;407;135;23.200000762939453;0;Aucun
71.5999984741211;400;138;23.299999237060547;0;Aucun
71.5999984741211;402;138;23.299999237060547;0;Aucun
67.30000305175781;357;268;24.399999618530277;0;Aucun
67.4000015258789;0;1;24.399999618530277;0;Aucun
67.30000305175781;49;26;24.399999618530277;0;Aucun
67.19999694824219;426;354;24.399999618530277;1;CO
67.4000015258789;336;259;24.399999618530277;0;Aucun
67.4000015258789;422;251;24.399999618530277;0;Aucun
66.80000305175781;418;176;24.399999618530277;0;Aucun
66.80000305175781;423;341;24.399999618530277;1;CO
66.80000305175781;0;0;24.399999618530277;0;Aucun
66.80000305175781;236;215;24.399999618530277;0;Aucun
66.9000015258789;417;302;24.399999618530277;1;CO
